dist_code,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport
D14,2020-08-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2020-09-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2020-10-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2020-11-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2020-12-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-01-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-02-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-03-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-04-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-05-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-06-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-07-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-08-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-09-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-10-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-11-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2021-12-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-01-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-02-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-03-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-04-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-05-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-06-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-07-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-08-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-09-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-10-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-11-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2022-12-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2023-01-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2023-02-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D14,2023-03-01,1690,845,169,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-04-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-05-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-06-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-07-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-08-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-09-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-10-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-11-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2019-12-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-01-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-02-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-03-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-04-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-05-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-06-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-07-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-08-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-09-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-10-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-11-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2020-12-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-01-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-02-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-03-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-04-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-05-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-06-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-07-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-08-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-09-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-10-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-11-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2021-12-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-01-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-02-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-03-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-04-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-05-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-06-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-07-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-08-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-09-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-10-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-11-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2022-12-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2023-01-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2023-02-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D15,2023-03-01,752,376,75,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-04-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-05-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-06-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-07-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-08-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-09-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-10-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-11-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2019-12-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-01-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-02-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-03-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-04-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-05-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-06-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-07-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-08-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-09-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-10-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-11-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2020-12-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-01-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-02-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-03-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-04-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-05-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-06-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-07-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-08-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-09-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-10-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-11-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2021-12-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-01-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-02-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-03-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-04-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-05-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-06-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-07-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-08-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-09-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-10-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-11-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2022-12-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2023-01-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2023-02-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D16,2023-03-01,550,275,55,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-04-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-05-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-06-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-07-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-08-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-09-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-10-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-11-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2019-12-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-01-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-02-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-03-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-04-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-05-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-06-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-07-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-08-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-09-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-10-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-11-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2020-12-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-01-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-02-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-03-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-04-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-05-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-06-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-07-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-08-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-09-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-10-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-11-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2021-12-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-01-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-02-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-03-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-04-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-05-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-06-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-07-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-08-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-09-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-10-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-11-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2022-12-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2023-01-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2023-02-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D17,2023-03-01,581,290,58,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-04-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-05-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-06-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-07-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-08-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-09-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-10-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-11-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2019-12-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-01-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-02-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-03-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-04-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-05-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-06-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-07-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-08-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-09-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-10-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-11-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2020-12-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-01-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-02-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-03-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-04-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-05-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-06-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-07-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-08-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-09-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-10-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-11-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2021-12-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-01-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-02-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-03-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-04-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-05-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-06-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-07-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-08-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-09-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-10-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-11-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2022-12-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2023-01-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2023-02-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D18,2023-03-01,520,260,52,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-04-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-05-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-06-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-07-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-08-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-09-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-10-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-11-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2019-12-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-01-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-02-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-03-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-04-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-05-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-06-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-07-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-08-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-09-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-10-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-11-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2020-12-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-01-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-02-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-03-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-04-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-05-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-06-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-07-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-08-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-09-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-10-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-11-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2021-12-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-01-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-02-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-03-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-04-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-05-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-06-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-07-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-08-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-09-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-10-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-11-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2022-12-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2023-01-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2023-02-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D19,2023-03-01,1853,926,185,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-04-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-05-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-06-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-07-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-08-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-09-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-10-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-11-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2019-12-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-01-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-02-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-03-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-04-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-05-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-06-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-07-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-08-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-09-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-10-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-11-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2020-12-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-01-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-02-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-03-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-04-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-05-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-06-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-07-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-08-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-09-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-10-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-11-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2021-12-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-01-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-02-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-03-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-04-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-05-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-06-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-07-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-08-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-09-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-10-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-11-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2022-12-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2023-01-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2023-02-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D20,2023-03-01,1383,691,138,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-04-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-05-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-06-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-07-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-08-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
